id,name,sector,official_website,source_name,source_url,status,created_at,updated_at
864,ClickSign,Portfolio VC,https://www.clicksign.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
865,DeliRec,Portfolio VC,http://www.delirec.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
866,Destaxa,Portfolio VC,https://destaxa.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
867,Dr Jones,Portfolio VC,https://braziljournal.com/boticario-compra-a-dr-jones-fortalecendo-seu-portfolio-masculino,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
868,Dualtec,Portfolio VC,https://www.baguete.com.br/noticias/12/04/2016/uol-diveo-compra-dualtec,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
869,Exact Sales,Portfolio VC,https://exame.com/invest/mercados/rd-station-da-totvs-tots3-adquire-software-de-vendas-exact-sales-por-r-51-milhoes,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
870,Gavea Marketplace,Portfolio VC,https://gavea.com,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
871,Grão,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
872,GuiaVet,Portfolio VC,https://www.guia.vet,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
873,Help Saude,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
874,Imobox,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
875,Itaro,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
876,Kenoby,Portfolio VC,https://neofeed.com.br/blog/home/gupy-fecha-1a-aquisicao-apos-rodada-de-meio-bilhao-do-softbank-e-da-riverwood,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
877,Lojas KD,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
878,Moblife,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
879,Navegg,Portfolio VC,http://g1.globo.com/economia/noticia/2011/02/buscape-compra-empresa-de-segmentacao-de-campanha-publicitaria-navegg.html,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
880,Oculos Shop,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
881,Portal Educação,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
882,Qulture Rocks,Portfolio VC,https://startups.com.br/noticias/uol-edtech-compra-a-qulture-rocks,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
883,RD Station,Portfolio VC,https://neofeed.com.br/blog/home/totvs-paga-r-18-bi-pelo-controle-da-rd-station,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
884,Skore,Portfolio VC,https://braziljournal.com/uol-edtech-dobra-a-aposta-na-educacao-corporativa,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
885,Sled,Portfolio VC,https://www.sled.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
886,Smartbill,Portfolio VC,https://fintechs.com.br/vindi-e-smartbill-assinam-acordo-para-fusao-e-criam-super-fintech,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
887,Smartkids,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
888,Sophie e Juliete,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
889,Topster,Portfolio VC,https://topster.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
890,Traive,Portfolio VC,https://traivefinance.com?lang=en,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
891,Tryoop,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
892,Tuilux,Portfolio VC,,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
893,Zipia,Portfolio VC,https://zipia.com.br,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
894,Zygo,Portfolio VC,https://exame.com/negocios/pagseguro-compra-a-zygo-para-ajudar-pmes-a-montar-programas-de-fidelidade,Astella,https://www.astella.com.br/pt/portfolio,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
895,MWa2Zb,Portfolio VC,https://99app.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
896,MWa2Zb,Portfolio VC,https://co.addi.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
897,MWa2Zb,Portfolio VC,https://www.astor.app,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
898,MWa2Zb,Portfolio VC,https://bhub.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
899,MWa2Zb,Portfolio VC,https://www.doghero.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
900,MWa2Zb,Portfolio VC,https://www.app.eduk.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
901,MWa2Zb,Portfolio VC,https://www.elo7.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
902,MWa2Zb,Portfolio VC,https://emcasa.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
903,MWa2Zb,Portfolio VC,https://www.enjoei.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
904,MWa2Zb,Portfolio VC,https://facio.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
905,MWa2Zb,Portfolio VC,https://wellhub.com/pt-br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
906,MWa2Zb,Portfolio VC,https://www.getninjas.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
907,MWa2Zb,Portfolio VC,https://idwall.co/pt-BR,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
908,MWa2Zb,Portfolio VC,https://keepcon.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
909,MWa2Zb,Portfolio VC,http://as.keyfetch.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
910,MWa2Zb,Portfolio VC,https://loopi.finance,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
911,MWa2Zb,Portfolio VC,https://www.btgpactual.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
912,MWa2Zb,Portfolio VC,http://meemo.ai,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
913,MWa2Zb,Portfolio VC,https://www.meliuz.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
914,MWa2Zb,Portfolio VC,https://memed.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
915,MWa2Zb,Portfolio VC,https://www.moises.ai,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
916,MWa2Zb,Portfolio VC,https://motoristapx.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
917,MWa2Zb,Portfolio VC,https://www.open-co.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
918,MWa2Zb,Portfolio VC,https://peixeurbano.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
919,MWa2Zb,Portfolio VC,https://www.pipedrive.com/pt,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
920,MWa2Zb,Portfolio VC,https://www.piposaude.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
921,MWa2Zb,Portfolio VC,https://qive.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
922,MWa2Zb,Portfolio VC,https://www.rebel.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
923,MWa2Zb,Portfolio VC,https://www.sanctu.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
924,MWa2Zb,Portfolio VC,https://strider.ag,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
925,MWa2Zb,Portfolio VC,https://www.jusbrasil.com.br,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
926,MWa2Zb,Portfolio VC,https://tela.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
927,MWa2Zb,Portfolio VC,https://tul.com.co,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
928,MWa2Zb,Portfolio VC,https://vambe.ai,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
929,MWa2Zb,Portfolio VC,https://yaydoo.com,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
930,MWa2Zb,Portfolio VC,https://zak.app,Monashees,https://framerusercontent.com/cms/VrqXwf4HIKk8QTSs16VX/Am9agj2u21FE4TGQ1eJK/Id3uLm6hk-chunk-default-0.framercms?range=0-120356,pending_deep_scan,2026-06-28 03:40:06.97744,2026-06-28 03:40:06.97744
1042,Agência Full Service com 18 anos,(descoberta - QFirst),https://www.organicadigital.com,QFirst Open Search,https://www.organicadigital.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1043,Agenzia - Venda todo dia,(descoberta - QFirst),http://www.agenziamkt.com.br,QFirst Open Search,http://www.agenziamkt.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1044,"Studio Yellow - Premium Branding, Web and Marketing",(descoberta - QFirst),https://www.studioyellow.xyz,QFirst Open Search,https://www.studioyellow.xyz,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1045,Invista - Agregador de Ofertas em Plataformas de Investimento,(descoberta - QFirst),https://invista.manus.space,QFirst Open Search,https://invista.manus.space/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1046,Comunidade Startups - A maior comunidade de startups do Brasil,(descoberta - QFirst),https://comunidadestartups.lovable.app,QFirst Open Search,https://comunidadestartups.lovable.app/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1047,UOL EdTech | Home,(descoberta - QFirst),https://uoledtech.com.br,QFirst Open Search,https://uoledtech.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1048,Qulture Rocks,(descoberta - QFirst),https://www.qulture.rocks,QFirst Open Search,https://www.qulture.rocks/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1049,Y Combinator,(descoberta - QFirst),https://www.ycombinator.com,QFirst Open Search,https://www.ycombinator.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1050,Redpoint Ventures,(descoberta - QFirst),https://www.redpoint.com,QFirst Open Search,https://www.redpoint.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1051,Canary,(descoberta - QFirst),https://www.canary.com.br,QFirst Open Search,https://www.canary.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1052,Astella,(descoberta - QFirst),https://www.astella.com.br,QFirst Open Search,https://www.astella.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1053,FundersClub | FundersClub,(descoberta - QFirst),https://fundersclub.com,QFirst Open Search,https://fundersclub.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1054,Início - Bossa Invest |,(descoberta - QFirst),https://bossainvest.com,QFirst Open Search,https://bossainvest.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1055,Crunchbase,(descoberta - QFirst),https://www.crunchbase.com,QFirst Open Search,https://www.crunchbase.com/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1056,SoftBank,(descoberta - QFirst),https://www.softbank.jp/en,QFirst Open Search,https://www.softbank.jp/en/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1057,Sistema de RH e DP Completo: Economize até 40% | Sólides,(descoberta - QFirst),https://solides.com.br,QFirst Open Search,https://solides.com.br/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1058,Threads,(descoberta - QFirst),https://threads.net/intent/post?text=UOL%20Edtech%20compra%20a%20Qulture.Rocks%20https%3A%2F%2Fstartups.com.br%2Fnegocios%2Fuol-edtech-compra-a-qulture-rocks%2F%3Futm_source%3Dthreads%26utm_medium%3Dreferral%26utm_campaign%3Dshare_alongside,QFirst Open Search,https://threads.net/intent/post?text=UOL%20Edtech%20compra%20a%20Qulture.Rocks%20https%3A%2F%2Fstartups.com.br%2Fnegocios%2Fuol-edtech-compra-a-qulture-rocks%2F%3Futm_source%3Dthreads%26utm_medium%3Dreferral%26utm_campaign%3Dshare_alongside,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1059,Seox | Tecnologia em WordPress para Portais de Notícias,(descoberta - QFirst),https://www.seox.com.br,QFirst Open Search,https://www.seox.com.br/?utm_medium=referral&utm_campaign=footer&utm_source=startups.com.br,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1061,Plataforma de compras para farmácias já reúne 1 mil PDVs,(descoberta - QFirst),https://panoramafarmaceutico.com.br/plataforma-de-compras-para-farmacias,QFirst Open Search,https://panoramafarmaceutico.com.br/plataforma-de-compras-para-farmacias/,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
1062,covalenty.com.br,(descoberta - QFirst),http://docs.covalenty.com.br/v2/termos_de_uso.html,QFirst Open Search,http://docs.covalenty.com.br/v2/termos_de_uso.html,pending_deep_scan,2026-06-28 03:43:39.704923,2026-06-28 03:43:39.704923
